Medicine_ID,Counterfeit_Sales
VZK61,4024.991356921002
THL13,2326.858002535371
VFT71,1933.8838122836682
KTS65,3382.037291940593
UTN77,401.3501959884317
XXE14,2134.123567014225
MSJ80,3809.7814233992535
DIX98,1777.8651204628302
YOC67,685.0495016866195
WVX10,3201.6960675963137
ZLS67,478.06743099629443
RXK11,1523.7994138226047
GLS37,807.3434390679131
YYN48,3613.142785056285
MZW14,3370.5274100181155
CNO62,2614.4947248097874
BDC33,1575.962569952376
UOI59,4595.050806347319
JCP13,747.5926235577707
IKQ41,602.8029124411264
OVU58,829.8166587321103
PYC12,1655.1457420038753
COH93,1164.3222582650853
RDC11,604.5216334126333
OJS40,2053.4778450062827
ROJ11,2300.2051490743274
HAQ14,1110.3709990722305
QUR48,1235.2298564036237
VKX48,2539.1390644395906
IPR12,3930.1573595540276
GMI62,4646.775991333541
QTJ15,3983.868044274587
ARR74,3779.3020038434915
QQK28,2598.117279358414
CKE54,940.6829079946203
TNC52,638.6930222891746
RZV10,1416.495960287063
IYE11,474.3369165921278
XAG62,1551.5439748674253
VPX10,644.9324931175111
MRS69,807.3434390679131
IRM25,641.9666736316215
KFT87,1568.6288688572938
KFT87,1746.768392241337
IZT30,2703.1459211856322
UYQ40,807.3434390679131
FBW60,1749.744169748141
MKR14,615.9790338439025
OAO12,2559.5498854215575
AQW42,4363.317567268197
RCA58,2991.2445617703347
TNC52,2966.3179174810502
HLD43,2297.2293715675232
AJM90,3816.234679783215
XHP14,637.1084186835346
APE89,3281.6838567458854
HTO82,2613.6916836117907
RFR49,3351.5061176843224
QHL12,628.6421137725121
ADO13,6094.381351627086
WCQ91,2951.950536368272
PNU88,4174.616741574122
TTV54,3347.535384978706
EOF58,581.6800033329048
XVN59,637.1084186835346
FFG32,3351.5061176843224
ELY14,3583.721928675869
BKR48,2134.458505516122
JBP32,1782.6025569429896
EVN95,4217.038100333126
KGF12,651.7172282464928
LOS50,2962.9772141650574
RLS13,2550.165742236376
QPF16,2581.742554996127
ZOJ13,3200.720298316191
WGC12,3076.748630658533
GWC40,1509.4899725856542
GZY85,3211.3566063145904
DXJ52,1959.3946087077468
BGU29,3813.0357043100635
MYA10,3567.1243161925618
EVB28,1989.9414601352776
UQI78,2797.3240511219865
ZAM11,1507.2628731750915
DBJ11,4077.479997882021
YOJ46,1394.83748314192
FSJ13,2550.165742236376
RWD64,1449.3650589083418
SRT14,3269.5664348347873
UCM12,1777.8651204628302
HSZ90,4128.938777893876
HCI51,838.5763947456842
IAU19,1641.6793480707602
ZQK44,603.8717425584819
TZF64,476.5836072926261
THU10,1300.6911709216874
QUY11,1673.844164464137
BAX62,785.3344213810124
KKJ43,1509.397550178261
RHR86,2694.8931701352863
OOB26,841.5521722524882
MRS69,1153.7356815152555
YUE24,1004.3266104569325
RXG14,2008.294936184991
IYX45,916.8740310243849
FIH14,1901.0769485794506
ATT10,4056.466991706752
DCV26,1959.2041597532161
UAS12,913.8982535175809
YQV21,4049.4535187830375
GSN53,2272.812374908148
ZXN29,1744.5598752946287
ENH17,2998.7608497356428
SLY12,2559.5498854215575
KXG14,1153.7356815152555
DIA66,937.7071304878164
OAY27,1966.2099152359579
DXX87,3029.340704516555
OKH95,2587.101950643608
SYQ15,566.511910910379
TOK11,1947.332025110479
MEF33,2744.1083502754614
ZOJ13,4999.643437609142
ZTE88,1776.7246916880056
IEW96,1021.1286396072584
BJE52,2539.1390644395906
OTC46,2697.8689476420905
UBT47,414.3714782552259
OLD10,3221.131119298158
XDH81,3302.747538745621
APX64,1941.400100248976
FMT10,4201.8185342362185
FTY40,598.7220612792516
HFF15,1277.8262670342124
DRY11,1425.5420988716219
MKR14,5660.926926862241
RZH55,1024.1044171140622
OJT30,307.07553733589526
YAA14,1758.0262692277438
WEX14,1050.6737732984363
KKK25,1782.6025569429896
SWG81,417.3472557620299
TLK62,3323.0909116085436
NSG12,1966.2099152359579
FRD35,1910.8722575201223
QDC31,629.268557072913
GKI48,1779.7004691948096
UTM98,5052.665901520913
TLK62,602.8029124411264
CJZ63,1701.2017996674792
XWX56,491.7681760143215
DLV10,772.7211945984014
SES94,3087.8638164631343
KVS72,1753.1311130104355
XNT10,2106.571501792175
URG12,2131.998837340164
IPC15,2874.4710603963313
LKT15,3006.811750025624
SZA88,3401.53737314161
HIQ11,479.97055055492046
JYY11,3212.2168318664717
GWH45,540.3497498329359
KTS65,3211.7469761129764
JTW13,1397.813260648724
LIC37,3211.7469761129764
VMP31,475.25175868967625
WCQ91,3029.340704516555
NTE48,4363.317567268197
VYB31,2297.2293715675232
NCN85,1986.6207362179252
ASG22,4180.641046414266
KXV82,4108.085058999987
VFH85,3107.6771473390086
NFO12,4099.903894560288
UQE10,3627.567446449729
SPZ10,1553.6786518705949
TUT39,636.4585278293832
JDT14,3258.0699012845066
NDP41,1050.6737732984363
HWG64,2834.262833108335
ACW12,3779.121634894508
PJX11,2562.5256629283617
MVI14,492.27185235637955
TZV99,4183.6445285009295
IIG27,899.177396740464
SFQ33,1001.2707351084726
HJY10,316.861051564705
YZE70,2543.3670067596127
NUY94,833.6812385283756
QFD24,6467.564326166715
INK89,2124.6631965754505
RWD64,1394.83748314192
OUT45,2248.236087192902
USU11,3050.0966703911254
IEA75,2263.3392771580434
EBV12,666.6068394639867
IDG55,404.48266873823593
MDI34,209.667267290104
PYC12,407.513825829908
HZM67,812.3050656570767
PRU10,606.6935320454788
HIQ11,2040.8414643144988
KBR19,3200.720298316191
QKH44,819.9965824439984
KSA50,1890.4614365381549
OSH14,2117.023462040959
DKR87,1741.5840977878247
ZKH72,3056.1104527039583
QHL12,3278.538096129994
OHK62,1295.2764307400275
DZC65,312.9704319603526
BCT83,2009.524095110553
YPS49,3047.120892884321
ASG22,2709.5542868640096
QEF34,3613.984357299621
UOA58,940.6829079946203
EXZ14,2587.101950643608
ALR41,1479.518312130271
LLH93,6087.406953183035
MIP41,5139.556351748344
YZF96,2649.852468314679
WAQ97,1011.3431253784489
EOX12,2232.489223238622
YNH71,4151.96034376256
RRA15,2611.518947302983
KGC13,4173.870015517362
GRU16,2391.647510956457
KKK25,1769.3294979663422
PYE12,3835.3002452620663
WWF98,2134.458505516122
ZMR15,1026.0237958245666
OOB26,209.667267290104
VKW64,3211.7469761129764
AWN68,2075.2094946388925
RMF83,5125.878301565373
LHC12,819.9965824439984
VQW12,1469.7327979014613
ANV76,2238.8519440077202
CZV11,2036.1775072868118
ELK66,2539.1390644395906
XRI86,2274.365954954829
DIR24,604.5216334126333
FKP21,1568.6288688572938
JNE88,4130.537482333972
YFI46,807.3434390679131
GVZ23,889.1419244678262
MPG14,3707.55729238584
BFA10,3823.8086474098445
KKC12,6267.178158373741
GTU11,3614.618817907465
XRY13,2235.876166500916
ESB61,1698.2260221606753
TNK24,1510.2386506818955
GRD25,2562.5256629283617
WAQ97,988.247629816694
RCT12,2424.430839292992
LGB10,3200.720298316191
DOD12,807.3434390679131
XVT88,4117.503977480363
ORS21,2847.5711501237834
LHB99,3350.939580050002
JHT69,1465.2088708933204
UOA58,916.8740310243849
XBP87,4062.777762233215
UFE10,4103.104332401336
KVS72,1785.5783344497936
NXQ22,508.9550927474605
QUH78,3827.783957296758
YSA54,2793.354281144296
NDP41,1052.808450301606
DAD76,2545.625231777872
UAS12,913.8982535175809
UMO34,6275.587654882716
YAO11,2638.3097586569593
UMC12,3323.0909116085436
ZUC11,477.72385985442213
QQZ11,3241.3597689468165
VNK13,1888.2165061588016
GCD72,854.2053156285734
ZVH10,1776.9502783652817
JBC11,1153.7356815152555
UQI78,2834.262833108335
MPG14,3627.567446449729
ZNR36,1885.920926079651
GAA13,3009.3001393365876
SVQ36,3004.7596288780837
GUA99,1682.697807225925
MDT12,2114.047684534155
XJA26,1399.1167214174927
DOS34,4595.050806347319
CXN95,3911.430780852306
MKO99,401.3501959884317
XNT10,2012.997408028371
CZV11,2064.7147465807147
MEF73,951.7660910022989
EOX12,2297.2293715675232
JJZ12,2224.8494887041306
TVS63,2587.101950643608
TMZ13,2269.603115884324
XQB11,2008.294936184991
RSY89,835.7115533565676
PYY23,710.9924348189425
ZJZ12,1190.4481763620422
RMM57,4055.0415603636106
HIM13,1747.6552979992764
FCJ12,536.6796930472382
HSB92,2121.6874190686462
LYL11,937.7071304878164
KEB73,1446.3751983350533
DOY13,1611.103163852557
NSG12,1973.8496497704496
SLH10,1110.3709990722305
KZY10,1806.2165124043684
KQB34,802.4482828506045
TMZ19,4047.41525359927
YOV13,1339.5575324323613
KUD34,2689.1434658820426
LHB99,3624.1694628530704
WGC12,3006.811750025624
CEI26,2240.7197992275937
IKW10,4007.922225897603
IHP10,3223.243509663257
ZVH10,1969.1856927427618
BAX62,179.40760893824518
VUP73,1782.6025569429896
GMN17,478.6387019519706
EJJ98,936.504916388075
SZL68,2940.1418559443105
KQB14,2268.720786674275
PPX45,935.5724534846469
OIX75,1572.986792445572
UBN10,479.055708457372
OZD18,4112.4652331253255
NUW49,2269.603115884324
DPL20,854.2053156285734
SWI46,2297.2293715675232
OVU58,1040.0471585659923
WBN96,3323.0909116085436
FES30,1553.6786518705949
IBE74,889.1419244678262
CQK14,1416.495960287063
SAS13,3200.720298316191
AIR10,1737.1646815729653
RCT12,2659.6269812982464
EGJ70,2235.465000745426
UJM11,4151.96034376256
LVI11,838.5763947456842
YJC10,2800.2998286287907
STK69,2625.7287432344624
RCG12,3006.811750025624
DPT13,1679.722029719121
AKE16,3232.6276528484386
ZGG52,476.07993095056804
QBV12,2545.625231777872
OIF72,536.6796930472382
DSY84,1977.236593032744
MKK14,727.476630653934
ZCH56,2109.507174075651
NJZ80,4004.9544914747084
YLU79,915.4397174914153
UQC15,3029.340704516555
QGH13,593.0958117317448
LFG35,913.8982535175809
GSR10,1776.7246916880056
CXN95,3668.0151328779893
SAD14,2628.52424442815
HIM13,1557.343055531278
DAM28,3931.6972909279166
IYQ61,525.6135288971004
WVJ47,2415.999709230136
YQO80,2272.578893391128
FWU13,3710.543021472832
VLR87,5306.221262726259
KJO95,465.9530410816449
YMU12,485.0123404844636
KSO48,5306.221262726259
JVG23,629.268557072913
UQC15,4681.94125657475
NKD77,2614.4947248097874
PNT79,727.476630653934
IBB12,3214.512204898055
NDP41,1891.1922836656056
UNO12,316.861051564705
JLR10,2696.3831948105426
FTE97,3009.3001393365876
RKO79,3009.3001393365876
AHD74,4347.560040988011
TUA11,810.3192165747171
DFL12,3046.8600115608065
SRC13,4084.1245075514116
CNO62,2553.14151974318
VTP18,501.6775298808138
ENI41,2300.2051490743274
GKR83,608.4122530169857
GZY97,2659.6269812982464
YUP11,2605.1291534848983
ZGW12,1422.566321364818
ZGG52,2121.6874190686462
YBZ14,1958.2893176556677
MUE19,4103.185479462233
YJY59,3636.6586743078633
SVE76,2162.010570738172
BGC59,2162.010570738172
MQO56,808.070507297647
DVZ11,2891.781082756994
XPL78,1769.3294979663422
ZEE32,4174.206149004241
NOR77,4999.643437609142
UAV72,1571.7725159325691
RKO79,3063.842611478442
PNU88,3751.0814256163007
GRU16,1259.0528164403433
GKD13,636.4585278293832
ALR41,1509.4899725856542
BDC33,2694.8931701352863
UBT47,1485.5886732080257
XRU43,3380.0780549637207
PXU66,1947.332025110479
MII51,1399.1167214174927
DCB19,3976.4705215993954
QJS12,2577.3274376600402
XZA11,3223.243509663257
VIQ13,2172.251190424781
OMI11,4097.448751001589
SSW11,2553.14151974318
ZIV91,2179.961723544181
RHS94,2235.465000745426
YFI46,785.3344213810124
VNP14,3779.121634894508
IGQ78,1507.2628731750915
ADO13,4103.185479462233
LKG52,2017.5379184868748
IKW10,774.2344380149304
KTS65,2740.217730671109
QRB67,2689.1434658820426
OZD18,2792.266450377152
TNC52,3221.131119298158
EOA13,4133.501500342217
FCF11,2259.8286029007563
LCH20,609.7660826101163
ZSC82,2874.4710603963313
MEF33,3006.811750025624
ZLP33,3240.9693991484305
VQU85,1397.813260648724
DUY39,913.8982535175809
YYN48,3729.3941400802896
EGU28,3300.0855381969373
EWF75,2962.9772141650574
ZKQ11,638.2564851742036
RQL15,1527.9503961898552
KBR19,5174.147042851403
CCH19,536.6796930472382
JTW13,2476.9155454600714
YEY91,2317.0299284070766
APX13,4113.792947277437
WTA87,4428.288464665032
JBP32,1750.1553355036315
IMW22,4149.937391962606
GPT11,2275.788152414952
TQS13,819.5431545655874
WEA21,714.0053016588816
CWT37,4129.012513374343
IEB77,301.6448940862987
JXN83,3370.5274100181155
UYH58,579.6492291823887
MUE19,4139.752286409157
TTM88,2697.8689476420905
DPF60,400.8465196463737
WWX99,4037.0323114537605
IZD14,935.5724534846469
DZQ18,727.476630653934
CSM50,1901.488114334941
ESB61,1941.400100248976
SFC11,1277.8262670342124
CQZ29,1417.6711651475096
WDW84,522.226585634806
IUR77,4288.5974499935455
ASG22,543.7366930952303
QYH11,1399.1167214174927
KAY10,4026.847205900311
HQU11,3802.850598756614
ZVR52,2164.9863482449764
BNU14,3401.53737314161
ORS21,649.8840023785974
YOV13,1551.5439748674253
HTY10,935.5724534846469
KKC12,4371.742157476407
ALQ91,802.4482828506045
CTA35,3206.654773500196
IZT30,569.8988541726734
LME51,1343.4481520367137
TVD11,3165.0191955540686
ZKO55,481.6253972221692
FPR69,4595.050806347319
NSF70,2162.010570738172
YYJ78,202.3897044234572
SRC13,4187.434065363101
QAE90,1888.2165061588016
URV12,2542.114841946395
WVJ47,2792.7835406634827
IEW96,988.247248155788
OTC46,1650.250585786567
BCT83,391.95287542229295
ZFZ28,4023.790423065323
OLD10,2970.2085370854024
ROJ11,2272.812374908148
MYA10,5694.685173588555
ALV12,3232.6276528484386
YBM44,1758.0262692277438
PNK10,2109.507174075651
YJM13,4272.416841516472
UIR34,1529.8697749003595
LLI13,2961.638395913429
WJU16,838.5763947456842
NDP41,1028.9995733313706
JXC75,594.7690373192187
YQL23,1614.005251600737
SGZ11,1986.6207362179252
VOR91,1970.508763155612
IOG99,1187.9444146998298
URV12,2272.578893391128
NPE65,3779.3020038434915
KGC13,4067.7054848984535
CWT37,4165.579320321268
HQU11,6951.070217737724
JHP96,819.9965824439984
EHR84,463.445089719482
EWF75,2972.361357350239
HMD10,1782.6025569429896
QRC79,1823.5660571311064
BNH40,2947.410025909768
JXN83,3603.59214011068
GYZ10,209.667267290104
TEP90,1082.6421608493326
JTL20,998.2949576016687
QYX54,4593.915699112755
OTB75,536.6796930472382
LNA17,954.3927557096238
IOG99,819.5431545655874
IHO60,733.867631310939
LCH20,819.9965824439984
WGW41,3016.1958932108055
BWJ76,2965.9529916718616
AHF89,463.96594536366047
QGV13,3682.163542717781
MOL44,1777.8651204628302
GNP12,4088.491091465618
GVZ23,980.1210113903638
EVE11,2245.2603096860976
IBY35,3627.567446449729
IUN21,2740.082129592864
DVB70,2684.602955423539
KRS13,4028.5597433351
YSQ17,4067.2268756491517
LKL13,3920.38284657046
KDE69,2550.165742236376
VVO38,1386.355429681879
VOE12,6128.346011501179
PTX15,4999.643437609142
NXX10,1874.8776897696723
NKH42,625.3779374685606
JRE61,835.7115533565676
PJX11,2542.114841946395
YMG27,841.5521722524882
ZLI11,4890.050185175898
APE89,659.1645061208034
BUX15,2685.107655906477
TGY15,2960.434024101835
KFT87,1742.760141781968
TZT48,1638.7035705639562
NCG56,3323.0909116085436
OFA73,1746.768392241337
KPX48,2587.101950643608
KDE69,2245.2603096860976
AJM90,4217.038100333126
SHY10,3653.28825923048
PPX12,595.7462837724477
GQT13,522.226585634806
DJF15,1655.1457420038753
FCY92,2559.5498854215575
RID69,2611.518947302983
HQW98,5086.533887836573
QAK10,2965.9529916718616
GDV12,1173.6643344064778
CPQ12,749.5095596696012
JNE88,3776.4467878632204
SAC31,4595.050806347319
IAN13,2962.9772141650574
OAW37,5086.533887836573
BUQ68,2696.783200416534
RDQ13,1295.2764307400275
AFT64,4016.918208027656
NQE11,3644.353006915934
UML60,3624.1694628530704
WFU12,1134.1798760424658
PZS93,1586.4531863786872
MSY10,4036.815776789614
PYC12,1581.5580301613788
LZC90,2649.831672357575
EVI82,1137.1556535492698
JJQ10,2970.2085370854024
WOX94,625.3779374685606
MLD88,2169.2754129179766
MJX11,807.3434390679131
EOK39,1512.373327685065
PHH13,1969.1856927427618
JVY11,2273.493735488676
OGC10,643.5444993908486
RZP72,2966.3179174810502
CJQ14,615.412496209582
SZL68,2735.6772202126053
TZX36,839.60217296092
ASG22,2420.54021968864
FUU40,1938.424322742172
GNK67,5913.174298324724
PIV47,3459.547873968356
YDR46,4140.134336925275
HAY13,4890.050185175898
JFM47,3287.6826941183467
CYY10,2641.2855361637635
LVI11,1184.9686371930259
LHQ13,1888.2165061588016
ADT76,3016.180184934195
EHR84,1604.2197373719273
FOK66,3865.7796648178282
SIY12,1676.819941970941
UCX61,608.8512405125679
CHF67,1153.8064299076923
XRZ81,807.3434390679131
CNP10,5160.371133920577
LSZ55,1308.3420081473275
JTL20,314.1449207320194
JDG81,522.226585634806
HBG12,1170.5096619531412
DOD12,179.40760893824518
WXP11,1016.6193049567281
GLS37,182.79455220053956
GOU14,2700.273814414895
ZAC12,3221.131119298158
CSM50,1702.1166417650277
XVN59,785.3344213810124
LVI11,851.2295381217695
XPC22,1289.6435856870658
ZGW12,1416.495960287063
LNA17,977.2000445820722
ZOJ13,3211.7469761129764
PZT93,937.7071304878164
IAP71,3211.7469761129764
NZA81,782.9662076399073
RMY66,1637.4892940509533
KGF12,3223.243509663257
UQJ12,1553.6786518705949
JXG94,1698.2260221606753
RXG14,1966.2099152359579
GLJ63,1655.1457420038753
MJB10,2006.548317603749
PNK10,1888.2883321171776
TBT30,3450.161328463189
TVS63,2550.165742236376
NVY75,2152.409658322131
GLS37,807.3434390679131
CQC14,2987.93996482031
WLW19,481.1217208801112
PYY23,3456.455814412286
SLY12,2550.165742236376
VKK10,2776.9132301400196
TTJ13,1581.5580301613788
GSV13,1898.1011710726466
ZXN29,1758.0262692277438
RTV34,4183.6445285009295
VFE97,939.7441192326672
KXW10,3302.747538745621
CKE54,938.5482309914509
HAY13,3009.3001393365876
ZEE32,3707.0755833514745
NDL93,3974.358564939292
